pengirim,penerus,nama file,tanggal dan Waktu
@Karin383,@Karin383,KAMPANG100.vcf,27-05 21:58
@Karin383,@COID77,￥_5000_76.txt,27-05 22:00
@Karin383,@Karin383,￥_5000_78.txt,28-05 06:05
@Karin383,@Karin383,3000数据.txt,29-05 17:31
@Karin383,@Karin383,事事顺心_1000_41 (3).txt,29-05 17:31
@Karin383,@Karin383,事事顺心_1000_36 (3).txt,29-05 17:31
@Karin383,@Karin383,3550数据70组.txt,29-05 17:31
@Karin383,@Karin383,4000数据100组.txt,29-05 17:31
@Karin383,@Karin383,3523数据70组.txt,29-05 17:31
@Karin383,@Karin383,4000数据80组.txt,29-05 17:31
@Karin383,@Karin383,事事顺心_1000_37 (3).txt,29-05 17:31
@Karin383,@Karin383,4100数据.txt,29-05 17:31
@Karin383,@Karin383,5000第一组.txt,29-05 17:31
@Karin383,@Karin383,5000第二组.txt,29-05 17:31
@Karin383,@Karin383,5000第二组.txt,29-05 17:31
@Karin383,@Karin383,5000第一组.txt,29-05 17:31
@Karin383,@Karin383,WW001-100.txt,29-05 17:31
@Karin383,@Karin383,5000数据第二组.txt,29-05 17:31
@Karin383,@Karin383,5000第一组.txt,29-05 17:31
@Karin383,@Karin383,CA001--CA100.txt,29-05 17:31
@Karin383,@Karin383,ACL001-050.txt,29-05 17:31
@Karin383,@Karin383,DC001--050.txt,29-05 17:31
@Karin383,@Karin383,KN001--100.txt,29-05 17:31
@Karin383,@Karin383,宾利5-20 早上7500.txt,29-05 17:31
@Karin383,@Karin383,￥_5000_76.txt,29-05 17:31
@Karin383,@Karin383,￥_5000_58.txt,29-05 17:31
@Karin383,@Karin383,5000数据.txt,29-05 17:31
@Karin383,@Karin383,￥_5000_59.txt,29-05 17:31
@Karin383,@Karin383,￥_5000_84.txt,29-05 17:31
@Karin383,@KazuhaIDBot,All.txt,29-05 17:31
@Karin383,@Karin383,All.txt,29-05 17:59
@Karin383,@Karin383,All.txt,29-05 17:59
@Karin383,@Karin383,All.txt,29-05 17:59
@Karin383,@Karin383,All.txt,29-05 17:59
@Karin383,@Karin383,All.txt,29-05 17:59
@Karin383,@Xebecex,￥_5000_78.txt,29-05 21:41
@Karin383,@Xebecex,3000.txt,29-05 21:51
